Seed,Score,T2,T3,T4,T5,T6,B2,B3,B4,B5,B6,N123,N456,TAO2,TAO3,TAO4,TAO5,TAO6,TAOT,NT,TT
B3R3A7N1,74,1,0,0,1,0,1,0,1,1,1,0,0
5KPTI8N1,59,0,1,0,1,0,0,0,1,1,1,0,0
QDVDT8N1,59,1,0,0,0,1,0,1,1,0,1,0,0
87QX59N1,60,0,1,0,0,1,0,0,1,1,0,0,1
6AZ7O9N1,59,0,1,0,0,1,1,1,1,0,0,0,0
4RWFWBN1,59,0,1,0,0,1,1,1,0,1,0,0,0
687MUCN1,60,0,1,0,0,1,0,0,1,0,1,0,1
TWGFAEN1,59,0,1,0,1,0,1,0,0,1,1,0,0
G3JHLEN1,60,1,0,0,1,0,1,0,0,1,0,0,1
FJZHVEN1,59,0,0,1,1,0,0,1,2,0,0,0,0
VKTVOFN1,59,0,0,1,0,1,1,0,0,2,0,0,0
CLDLXGN1,59,0,0,1,1,0,1,1,0,0,1,0,0
68K36HN1,59,0,1,0,0,1,1,1,0,0,1,0,0
NP2MCKN1,59,0,1,0,0,1,2,0,1,0,0,0,0
PPGHBLN1,59,1,0,0,0,1,1,2,0,0,0,0,0
JDL9ULN1,59,1,0,0,0,1,0,0,2,0,1,0,0
H4RRUNN1,59,0,0,1,1,0,0,0,2,1,0,0,0
45K6YON1,74,1,0,0,0,1,1,0,0,1,2,0,0
2Q67EQN1,59,0,1,0,0,1,0,1,0,1,1,0,0
DDYDZSN1,59,0,1,0,0,1,1,0,0,1,1,0,0
OOLDDWN1,60,1,0,0,1,0,0,0,1,0,1,0,1
QT1DZWN1,59,0,1,0,1,0,2,0,0,1,0,0,0
J5B3PYN1,59,1,0,0,1,0,0,0,1,1,1,0,0
PZIP7ZN1,59,0,1,0,0,1,1,1,0,1,0,0,0
FLLFQZN1,60,1,0,0,0,1,0,1,0,0,1,0,1
QAZCRZN1,60,1,0,0,0,1,0,0,1,0,1,0,1
MGHRL1O1,59,0,1,0,0,1,0,0,0,0,3,0,0
G3VD12O1,60,0,1,0,0,1,1,0,0,0,1,0,1
XUIUQ4O1,59,0,0,1,1,0,2,1,0,0,0,0,0
LODSH5O1,59,1,0,0,1,0,1,0,0,1,1,0,0
3MDK27O1,59,0,0,1,0,1,0,1,0,1,1,0,0
